CustomerID,BikeBuyer,YearlyIncome,Age,MaritalStatus,Education,Gender,NumberCarsOwned,TotalChildren
11906,1,136739,38,M,Graduate Degree,F,2,2
19952,0,83209,30,S,Bachelors,F,3,0
26788,0,56999,27,S,High School,F,1,0
28665,1,55101,37,M,Bachelors,F,0,2
11955,0,34236,30,S,Partial College,M,0,0
14820,0,84089,41,M,Bachelors,M,3,1
19041,0,36356,60,S,High School,F,1,1
18118,0,28248,53,M,High School,F,0,2
16594,1,83000,53,M,Bachelors,M,3,1
14077,0,29519,29,S,High School,M,1,0
29347,1,132568,40,M,Bachelors,M,3,2
21451,0,28813,61,M,High School,F,1,2
27786,0,80447,41,S,High School,F,3,0
15261,1,81186,65,M,Bachelors,F,1,2
12048,0,59984,33,S,Partial College,F,1,0
28358,1,112946,40,M,Bachelors,M,2,0
25092,0,106338,45,M,Partial College,F,1,2
11082,0,128124,39,S,Graduate Degree,F,2,0
11116,1,33344,43,M,Partial College,M,0,1
12839,1,80244,39,S,Graduate Degree,F,3,0
28724,0,54540,31,S,Partial College,M,2,0
27086,1,80087,35,M,Bachelors,F,3,2
27596,1,81003,39,M,Bachelors,M,2,2
23453,1,55980,48,M,Partial College,M,2,2
26951,1,53047,35,S,High School,F,0,0
29144,0,35333,43,M,Partial College,M,1,2
26945,1,109485,35,S,Partial College,F,0,0
24993,0,31991,53,M,Partial High School,M,1,2
19330,1,55852,40,S,High School,M,1,0
18252,1,79436,38,M,Graduate Degree,M,2,1
11218,1,84560,55,S,Partial College,F,2,0
17559,1,51656,61,S,High School,F,0,1
21332,0,34177,51,M,Partial High School,F,0,2
20131,1,61632,41,M,Graduate Degree,F,2,2
11761,1,103330,38,S,Bachelors,M,2,0
23183,1,133463,39,S,Graduate Degree,F,2,0
22891,1,108512,46,M,Bachelors,F,3,2
17332,1,59017,47,S,Bachelors,M,1,0
19928,0,51360,51,M,High School,F,2,1
27070,1,136975,33,M,Graduate Degree,M,2,2
21678,0,25799,34,S,Partial High School,M,1,0
11269,1,59056,41,M,Graduate Degree,M,2,1
15753,0,59230,48,S,High School,F,1,0
14086,1,33696,59,M,High School,M,1,2
13438,0,28978,42,S,Partial College,F,0,0
16670,0,54176,31,S,Partial College,F,1,0
13607,1,85103,56,S,High School,M,2,0
27557,1,57977,45,M,Partial College,M,1,2
12716,1,57289,31,S,Partial College,M,2,0
12959,0,106830,43,S,Bachelors,F,1,0
16370,1,35111,49,M,Partial College,F,0,2
23592,1,129715,42,S,Bachelors,M,3,0
12849,0,60098,42,S,Partial College,M,1,0
22970,0,35406,29,S,High School,F,1,0
18832,1,78589,44,M,Bachelors,M,1,2
12775,1,60634,50,M,Partial College,M,2,2
16273,1,85462,40,M,Bachelors,F,2,2
20213,0,28153,35,S,Graduate Degree,F,0,0
14641,1,52539,38,M,Partial College,M,2,2
26002,0,60511,38,S,Partial College,M,1,0
24356,0,54580,46,S,Graduate Degree,M,1,0
16454,0,108093,28,M,Partial College,M,2,0
17744,1,104928,44,M,Graduate Degree,M,1,2
20803,0,52720,49,S,Partial College,F,1,0
25687,0,56321,44,S,Bachelors,F,2,0
11865,1,81425,44,M,Partial College,F,2,2
11995,0,55323,45,M,Partial College,M,1,1
11329,1,51682,65,S,Bachelors,M,1,1
26144,1,57823,72,S,Bachelors,F,0,1
18437,1,138335,64,M,Graduate Degree,F,2,3
19875,1,54864,55,M,Partial College,M,1,2
12345,0,128071,30,S,Bachelors,F,0,0
15092,1,57635,51,M,Partial College,M,1,2
27339,0,111798,30,S,Bachelors,F,1,0
15505,1,104589,38,S,Bachelors,F,2,0
17134,0,104190,59,S,Bachelors,F,1,1
22527,0,55495,28,S,High School,F,1,0
14136,0,81888,62,M,Partial College,M,0,2
21690,1,103962,39,S,Graduate Degree,F,3,0
16310,1,54010,43,M,Bachelors,F,2,1
16810,0,55557,54,M,High School,M,1,2
18652,1,35910,50,M,High School,F,0,2
15698,0,111118,52,S,Bachelors,F,1,0
12106,0,32360,55,M,Partial High School,M,1,2
28065,0,78977,39,S,Graduate Degree,F,1,0
25632,0,28468,73,S,Partial College,M,0,1
18454,1,77719,27,S,Partial College,M,3,0
17267,1,33217,47,M,Partial College,F,0,2
17995,1,78172,41,S,High School,F,0,0
26455,1,81218,66,M,Graduate Degree,M,0,2
29250,1,62045,44,S,Partial College,M,2,0
21083,0,76687,41,S,High School,F,1,0
12482,1,51553,41,S,Partial High School,M,1,0
28122,0,52861,30,M,High School,M,1,0
16043,1,81938,47,S,Bachelors,M,1,0
16155,1,134124,36,M,Graduate Degree,F,2,0
26128,1,54104,56,S,High School,M,1,0
16498,1,87038,30,S,Partial College,M,3,0
14716,0,54105,34,S,Partial College,F,1,0
29429,0,35548,30,S,Partial College,F,1,0
15492,1,103804,37,S,Bachelors,F,3,0
22852,1,112175,33,M,Bachelors,M,2,2
12642,1,34263,51,M,High School,M,1,2
21061,1,82043,38,M,Bachelors,F,1,2
28677,1,78050,39,S,Bachelors,M,0,0
15189,1,78253,31,M,Partial College,F,2,0
14497,0,31446,53,M,Partial College,F,1,2
29437,1,82643,43,S,Graduate Degree,F,0,0
14879,1,109091,38,S,Graduate Degree,F,2,0
13850,1,52511,33,S,Graduate Degree,M,1,0
28054,1,77005,54,M,Partial College,F,2,2
27414,1,57064,58,M,Bachelors,F,1,2
21681,1,111238,34,S,Partial College,M,0,0
23335,1,60530,30,S,High School,M,1,0
18783,1,131887,37,S,Bachelors,M,2,0
11384,1,32641,45,M,Bachelors,F,0,1
13628,1,80310,31,M,Partial College,F,2,0
29379,1,133028,40,M,Bachelors,M,3,2
15606,1,87196,40,M,Bachelors,M,2,1
11164,1,79135,31,S,Partial College,M,0,0
12355,0,35921,32,S,Partial High School,F,1,0
13830,1,86787,28,S,Partial College,F,2,0
11427,1,80114,51,M,Partial College,F,1,2
25043,1,56957,30,S,High School,M,1,0
20001,1,133680,35,S,Graduate Degree,F,2,0
25591,0,33677,35,S,Partial College,M,1,0
15829,0,34591,66,S,Bachelors,M,1,1
20602,1,138930,29,S,Bachelors,M,2,0
21191,1,104556,43,M,Bachelors,M,3,2
15241,1,52865,52,M,Bachelors,M,2,2
27733,1,56435,67,S,Bachelors,M,1,1
16972,1,85554,38,S,Bachelors,M,0,0
26300,0,59245,33,S,Graduate Degree,F,1,0
20487,0,84080,63,M,Graduate Degree,M,3,3
23771,1,59119,34,S,Partial High School,M,0,0
27671,1,53572,52,S,Graduate Degree,M,1,0
19487,0,26497,41,M,Partial College,M,1,1
25580,1,32214,45,M,High School,F,1,2
17736,0,52251,27,S,High School,F,2,0
26290,0,61794,32,S,Graduate Degree,M,1,0
15935,1,80547,72,M,Graduate Degree,F,0,2
20501,0,133735,61,M,Bachelors,F,3,2
11523,1,106108,49,M,Partial College,M,3,1
29430,0,83472,30,S,Partial College,F,2,0
24347,1,102640,37,S,Graduate Degree,F,0,0
26182,1,80767,67,S,Partial College,F,0,1
13078,0,27725,49,S,High School,F,1,0
15357,0,33256,50,M,Partial High School,M,1,2
28930,0,87741,30,M,Bachelors,M,1,0
27019,0,56808,51,S,Partial High School,F,1,0
20685,0,25492,40,M,Bachelors,F,1,2
17309,1,136036,43,S,Bachelors,F,2,0
13906,0,83244,40,S,Bachelors,F,1,0
17791,0,33198,37,M,Bachelors,F,0,1
23151,1,81537,35,M,Bachelors,M,2,1
12224,1,108650,70,M,Graduate Degree,M,3,2
17247,1,79606,34,M,Bachelors,M,1,2
13050,1,30316,51,M,Partial College,M,1,1
26686,0,133244,41,M,Bachelors,M,1,2
17422,1,83727,43,M,Partial College,M,1,1
24100,0,77540,40,M,Bachelors,F,1,1
20429,1,57235,52,M,Partial College,M,1,1
21581,0,102282,42,M,Partial College,F,1,2
27819,1,54903,42,M,Bachelors,F,1,2
28497,1,78973,45,S,Partial College,M,1,0
18192,0,86687,31,M,Bachelors,M,1,0
27945,1,86453,51,S,High School,F,2,0
21302,0,30397,50,M,Partial High School,M,0,2
27091,0,130079,34,M,Graduate Degree,M,1,2
19488,0,52182,41,S,Partial College,F,1,0
18989,1,111242,60,M,Bachelors,F,3,2
12794,1,127185,46,S,Graduate Degree,F,3,0
15834,0,82804,29,S,Partial College,F,2,0
26569,1,59370,50,M,Partial College,F,2,2
27004,0,78267,34,S,High School,M,1,0
19766,1,77442,54,M,High School,M,0,2
17918,0,55231,27,M,Bachelors,F,1,0
27090,1,108382,36,M,Graduate Degree,F,3,0
16215,1,81208,39,M,Graduate Degree,M,0,1
11128,0,34793,29,M,High School,F,0,0
14200,0,36022,57,M,Partial High School,F,0,2
16535,1,82121,45,S,High School,M,2,0
25055,1,84519,47,M,Bachelors,M,2,1
17140,1,86805,58,M,Partial College,M,2,2
27270,1,107464,34,M,Graduate Degree,M,2,0
27555,0,59822,45,M,Partial College,F,1,1
14945,0,59958,39,S,Partial High School,F,1,0
17343,0,35708,27,S,Partial High School,M,1,0
15952,1,107023,49,M,Partial College,M,2,2
12343,0,109897,31,M,Bachelors,F,2,0
11921,1,52136,40,M,Bachelors,M,2,1
21310,1,57096,50,M,High School,F,1,2
14885,1,52283,51,M,Partial High School,F,2,2
28248,1,34624,42,S,Partial College,M,0,0
28179,1,82404,38,S,Partial College,M,2,0
22009,1,36820,30,S,High School,M,0,0
19456,1,55166,78,M,High School,M,0,3
29152,0,28547,44,M,Partial College,M,1,2
20022,0,36233,40,M,Bachelors,F,1,1
17468,0,59362,68,M,Graduate Degree,M,1,3
14451,1,107055,41,S,Graduate Degree,M,3,0
15627,0,28388,32,S,Partial College,M,1,0
13148,0,51760,25,M,High School,M,0,0
16117,1,76752,43,M,High School,M,3,2
18094,1,110242,56,S,Bachelors,M,3,0
25535,0,136445,69,S,Graduate Degree,F,2,1
21975,1,135525,42,M,Bachelors,M,3,2
12949,0,127220,40,S,Bachelors,F,2,0
21648,1,60566,42,S,Bachelors,M,2,0
26570,1,60913,50,M,Partial College,M,2,1
22074,1,112921,43,S,Partial College,M,2,0
20766,1,85019,47,M,Partial College,M,1,1
19140,0,36332,39,S,Graduate Degree,F,1,0
17094,1,85326,32,S,Graduate Degree,M,1,0
27803,0,34427,42,S,Partial College,F,1,0
26807,1,36647,40,S,Bachelors,M,1,0
12296,0,59864,60,M,High School,M,0,2
22268,1,135918,36,S,Graduate Degree,F,2,0
17567,0,26404,35,M,Bachelors,M,0,2
11939,0,30786,28,S,Partial College,M,1,0
15837,1,86757,30,S,High School,F,0,0
17930,1,61532,43,M,Partial College,F,1,2
14385,1,138317,60,M,Bachelors,F,2,2
23868,0,82655,35,S,Graduate Degree,F,2,0
18860,1,55622,50,M,High School,F,2,2
21817,1,30793,47,M,Partial College,M,1,1
14059,0,28883,39,M,Bachelors,M,0,2
20872,0,86068,37,S,High School,M,1,0
25726,0,112419,44,S,Graduate Degree,M,1,0
13956,1,107204,37,S,Bachelors,F,0,0
20689,1,59672,40,M,Bachelors,M,2,2
29103,1,55486,50,M,Partial College,M,2,2
12980,0,58332,46,M,Graduate Degree,M,1,1
13660,1,108744,63,M,Bachelors,M,3,2
14156,0,30049,36,S,Partial College,M,0,0
12092,1,57237,57,M,High School,M,2,2
21611,1,86824,35,M,Graduate Degree,M,0,1
25274,1,76378,29,S,High School,F,2,0
13578,1,61596,60,M,High School,M,1,2
18868,0,60449,53,S,Partial College,M,1,0
24498,0,29491,27,S,High School,F,0,0
15930,0,30651,50,M,High School,F,0,2
20604,1,104084,31,S,Bachelors,M,0,0
27603,0,26164,48,M,Partial High School,F,0,2
23195,1,82468,40,S,Bachelors,M,1,0
28068,0,53716,36,S,Graduate Degree,F,1,0
27105,0,35601,35,S,Graduate Degree,M,1,0
26402,1,109971,52,S,Bachelors,F,2,0
18517,1,78361,40,M,Bachelors,M,0,2
23842,1,60205,35,M,Bachelors,M,1,1
11724,0,26249,38,S,Partial College,M,0,0
25944,0,30482,53,S,Partial High School,M,1,0
18603,1,138028,41,S,Bachelors,F,3,0
20990,0,55996,29,M,High School,F,2,0
28796,1,57522,46,M,Partial College,M,1,2
27010,1,78643,30,M,Partial College,F,2,0
15746,1,80507,61,M,Bachelors,F,2,2
28951,1,105375,33,M,Bachelors,F,1,1
26091,1,85900,44,M,Bachelors,F,1,1
23386,1,51360,45,S,High School,M,2,0
11779,1,103839,34,S,Graduate Degree,F,2,0
14383,1,36981,60,M,Bachelors,M,1,2
23120,0,52812,47,S,High School,M,1,0
21609,0,133364,35,S,Graduate Degree,F,2,0
24764,1,108892,32,M,Graduate Degree,F,2,0
14482,1,62053,45,M,High School,M,1,2
26435,0,52180,32,M,Bachelors,F,0,0
12670,0,35890,30,S,Bachelors,F,1,0
22202,0,55123,48,M,High School,M,2,2
22480,0,107454,39,M,Bachelors,F,3,1
12242,1,108110,26,S,Partial College,M,2,0
17655,0,81661,31,S,Partial College,F,1,0
18364,1,77770,27,M,Partial College,M,0,0
15660,1,76715,46,M,Partial College,F,3,2
28217,0,57387,36,S,Graduate Degree,F,0,0
24869,1,55191,54,M,High School,M,2,2
19905,0,104505,49,S,Partial College,F,2,0
20492,1,109148,62,M,Bachelors,F,3,3
12551,1,55460,67,M,Bachelors,M,1,3
17611,1,85448,40,S,Bachelors,M,0,0
18086,0,61890,57,S,Partial College,F,1,0
26779,0,36613,25,M,High School,F,1,0
21523,1,104389,59,M,Bachelors,M,3,2
23825,0,104203,32,M,Graduate Degree,F,3,0
23385,0,58658,44,M,Partial College,M,2,1
26172,1,60836,30,S,High School,F,0,0
20402,1,79251,59,M,High School,M,0,2
25503,0,26123,43,S,Partial College,M,1,0
22343,0,36249,51,M,High School,F,1,2
20699,1,77551,41,S,Bachelors,M,2,0
23751,1,52504,31,M,Bachelors,F,2,0
26006,1,104441,46,M,Bachelors,M,0,2
15041,1,51833,28,M,High School,F,0,0
18400,0,56824,43,S,High School,M,1,0
17196,0,78990,61,S,High School,M,1,1
16203,1,105260,35,S,Partial College,M,3,0
12365,1,80359,63,M,Bachelors,M,2,2
24918,1,35326,35,S,Bachelors,M,0,0
23879,1,82596,39,M,Graduate Degree,F,2,1
15561,0,29937,46,S,Bachelors,M,1,0
17045,1,134485,36,S,Graduate Degree,M,1,0
12678,0,60050,31,S,High School,F,1,0
25386,1,55145,35,M,Bachelors,F,0,1
25197,1,62293,51,M,High School,M,0,2
25174,1,85893,43,M,Partial College,F,2,2
19734,1,79978,66,M,Graduate Degree,F,2,3
22634,0,82414,37,S,Graduate Degree,F,1,0
29409,0,83740,26,S,Partial College,F,2,0
26216,0,25912,33,M,Partial High School,F,1,1
27440,0,60253,53,S,Partial High School,F,1,0
25033,1,55716,51,S,Partial High School,M,2,0
24165,1,35588,28,S,High School,M,0,0
22155,0,56586,57,M,Partial High School,M,1,2
29135,0,27966,41,M,Bachelors,M,0,2
23945,0,54920,27,M,Partial College,M,2,0
27609,0,61223,49,M,Partial High School,F,1,2
17576,0,56624,36,M,Bachelors,M,0,1
11081,1,84153,39,M,Bachelors,F,2,1
26166,0,77676,49,M,Partial College,M,0,1
25205,1,54145,56,S,High School,M,1,0
25124,1,112873,38,S,Graduate Degree,M,2,0
15704,0,60568,54,S,High School,M,2,0
27435,1,81606,54,M,Partial College,F,0,2
20509,0,34601,60,M,Bachelors,F,1,2
16056,1,109510,50,M,Partial College,F,2,2
19383,0,29394,32,S,Partial High School,M,0,0
22666,1,55237,39,M,Bachelors,F,1,1
17345,0,55277,27,M,High School,M,2,0
15951,1,104724,49,M,Partial College,F,3,2
29122,1,109691,46,M,Bachelors,M,3,2
15740,0,54052,63,M,Bachelors,M,1,2
28071,1,107639,37,M,Bachelors,M,2,2
23854,1,55567,36,M,Graduate Degree,F,1,1
12871,1,106584,29,S,Partial College,F,3,0
16889,0,26816,51,S,Partial High School,M,1,0
13431,0,85124,49,M,Partial College,M,2,2
11989,0,32996,43,S,Partial College,F,1,0
24277,0,29463,53,S,Partial High School,M,1,0
11805,1,62043,34,M,Graduate Degree,M,1,1
14629,1,31915,44,M,Partial College,M,0,1
21076,1,60998,40,S,Partial High School,M,1,0
28328,0,28569,49,M,Partial College,M,1,2
14294,0,83266,48,M,High School,M,3,2
19751,0,31650,28,S,Partial High School,F,0,0
12844,0,27540,40,M,Bachelors,M,1,1
23142,1,80198,49,S,Partial College,F,0,0
19687,1,103758,41,M,Bachelors,M,1,1
16629,1,30516,33,S,High School,F,0,0
16803,1,30478,56,M,Partial College,M,1,2
21020,1,107449,46,M,Bachelors,M,2,2
28738,1,55198,33,M,Partial High School,F,1,1
26220,0,79231,32,M,Bachelors,M,1,0
13185,1,30173,62,M,Graduate Degree,M,1,2
27029,0,35249,50,S,High School,F,0,0
15135,1,83579,33,S,Bachelors,M,2,0
28744,1,34604,33,S,High School,F,0,0
19056,1,59951,52,M,Bachelors,F,0,2
23105,0,34124,51,S,Partial High School,M,0,0
18029,0,83919,27,S,Partial College,F,2,0
13137,1,36294,45,M,Partial College,F,1,1
13040,0,27124,54,M,High School,M,1,2
17777,0,110380,37,M,Bachelors,M,1,1
14208,0,78559,58,S,High School,M,1,1
19385,0,27267,32,S,Partial High School,F,0,0
23815,0,83652,45,S,Partial College,F,1,0
28224,0,62065,48,S,Partial College,M,1,0
11707,1,76309,41,S,Bachelors,F,2,0
14546,1,78558,49,M,Partial College,F,3,2
24534,1,79709,47,M,Partial College,F,1,2
13102,1,77196,48,S,Partial College,F,3,0
28103,0,34036,57,S,Partial High School,M,1,0
17408,1,82088,71,M,Graduate Degree,M,0,2
18488,1,56038,49,M,High School,M,1,2
27672,1,103977,52,S,Graduate Degree,M,3,0
26529,0,104805,36,S,Graduate Degree,F,3,0
13191,0,81714,62,M,Bachelors,F,2,2
26562,1,51802,52,M,Partial College,M,1,2
23068,0,108502,66,M,Graduate Degree,M,2,2
14714,0,54905,35,S,Partial College,F,1,0
26140,0,34439,38,S,Graduate Degree,F,1,0
11035,1,60445,57,M,Partial High School,F,0,2
20460,0,55965,46,M,Bachelors,M,0,1
28830,1,83177,35,M,Bachelors,M,2,2
19014,0,28096,54,M,High School,M,1,2
11379,0,83351,46,M,High School,M,1,1
26743,1,77250,43,S,Partial College,M,1,0
14816,0,29561,40,M,Bachelors,F,0,1
29154,1,78411,38,S,Partial College,M,2,0
12906,0,62007,34,M,Graduate Degree,M,1,2
26687,1,79145,41,M,Partial College,M,2,2
16237,1,108852,48,M,Partial College,F,2,1
24920,1,77246,35,M,High School,F,2,2
20252,1,84340,45,M,Partial College,M,0,1
14301,1,79005,43,M,Partial College,M,3,2
23092,0,79558,28,S,Partial College,F,1,0
27734,1,56897,28,S,Partial High School,M,2,0
22511,1,76986,41,S,Partial College,F,0,0
23055,1,109601,45,M,Partial College,M,1,2
25011,1,106987,58,M,Partial College,F,3,2
26804,1,108608,31,S,Partial College,F,3,0
15083,1,128932,36,M,Graduate Degree,F,2,2
19047,1,31922,59,M,Partial College,F,1,2
16151,1,82332,47,M,Bachelors,F,2,1
21242,0,28638,27,S,Partial High School,F,0,0
23403,1,80059,47,S,Bachelors,M,3,0
22533,0,30740,31,M,Partial High School,M,1,0
27625,0,85001,49,S,Partial College,F,1,0
16718,0,81498,30,S,High School,M,0,0
22837,1,34481,58,M,High School,M,0,2
13716,1,82515,52,M,Bachelors,M,1,2
16464,0,26968,31,S,Partial High School,M,0,0
14377,1,130556,61,S,Bachelors,F,2,1
17195,1,81981,61,M,High School,M,2,2
22146,0,103030,63,S,Bachelors,M,1,1
11940,0,54625,28,M,Bachelors,M,1,0
17040,0,106801,47,M,Bachelors,M,2,0
19869,1,55010,57,M,Partial College,F,1,2
24736,1,58937,51,S,Partial High School,F,0,0
25572,0,104415,62,S,Bachelors,M,3,1
16753,0,84545,33,S,Partial College,F,2,0
17849,0,59185,29,M,Bachelors,M,2,0
11133,0,55117,25,S,Partial High School,F,1,0
19577,1,31693,39,M,Bachelors,M,0,1
19169,0,101915,42,S,Graduate Degree,F,2,0
16246,1,55475,46,S,Graduate Degree,M,1,0
26086,1,31977,44,M,Partial College,M,0,1
22466,0,108170,38,S,Partial College,M,3,0
25733,0,27349,46,S,High School,F,0,0
29339,0,57574,26,S,Partial High School,M,1,0
15179,1,87148,49,S,High School,M,1,0
28520,1,82709,36,M,Graduate Degree,F,2,1
22648,0,30608,38,S,Bachelors,F,1,0
24003,0,27314,27,S,High School,M,1,0
25255,0,81073,30,M,High School,M,3,0
20417,0,58797,55,M,Partial College,M,1,2
24826,0,56159,40,M,Bachelors,M,2,2
23109,0,55937,29,S,High School,F,1,0
18088,0,59778,57,M,Bachelors,M,1,2
11753,1,57597,35,M,Graduate Degree,F,1,2
28095,1,82632,27,M,Partial College,F,2,0
17682,0,110896,47,S,Graduate Degree,F,0,0
14789,0,81482,39,S,High School,F,1,0
23500,1,138093,69,M,Graduate Degree,F,3,2
23720,0,81671,56,M,Partial College,F,1,2
12946,1,108228,39,M,Graduate Degree,M,2,2
13368,1,82493,57,M,Bachelors,M,3,2
24578,0,30247,58,S,Partial High School,F,0,1
20675,0,111731,38,S,Bachelors,F,1,0
24228,1,61521,61,S,High School,M,2,1
17620,0,53939,41,S,Bachelors,F,2,0
26728,1,133133,52,S,Graduate Degree,M,2,0
14729,1,133939,39,S,Graduate Degree,F,3,0
20307,1,107430,26,S,Partial College,F,3,0
13935,0,26741,44,M,High School,F,1,2
19907,0,54273,50,M,High School,M,0,2
26826,0,36115,39,S,Partial High School,F,0,0
27396,1,81954,62,S,Bachelors,M,0,1
24852,1,78334,59,M,Bachelors,F,2,2
20579,1,107281,52,M,Partial College,F,3,2
29192,0,59303,38,M,Bachelors,F,0,1
17239,0,28709,32,M,High School,F,1,0
25158,0,60219,41,M,Partial College,F,1,1
23675,0,107115,65,S,Bachelors,M,2,1
29000,1,129006,58,S,Bachelors,M,2,1
27923,1,104649,47,S,Bachelors,M,3,0
14216,1,51484,31,S,Bachelors,M,0,0
20476,0,133981,40,S,Graduate Degree,F,2,0
21017,1,105275,45,M,Graduate Degree,F,2,2
13269,0,132065,73,S,Graduate Degree,F,2,1
21481,1,79963,56,M,Partial College,M,0,2
23811,1,107543,46,S,Partial College,M,2,0
20396,0,35595,64,S,Bachelors,M,1,1
17346,0,58461,67,M,Partial College,M,1,2
23474,1,30569,49,M,Partial College,F,0,2
15781,1,83520,48,M,Bachelors,M,2,2
12015,1,34196,29,S,High School,M,0,0
19602,1,112509,39,S,Bachelors,M,0,0
11444,0,78817,29,M,Bachelors,F,2,0
14877,0,132403,39,S,Graduate Degree,M,1,0
23117,0,26897,50,M,High School,M,0,2
18509,1,78934,49,M,High School,M,2,2
25716,0,136533,26,S,Bachelors,M,2,0
18187,1,56399,58,S,Bachelors,M,2,1
28602,0,26459,49,S,Partial High School,F,1,0
15702,0,32056,53,M,High School,F,0,2
19996,0,57327,37,S,Bachelors,M,0,0
21978,1,132279,38,M,Bachelors,F,2,1
17940,1,57010,46,M,Partial College,M,1,1
26628,1,85676,78,S,High School,M,1,1
12027,1,51585,27,M,High School,F,1,0
17018,0,52513,44,M,High School,F,1,2
28501,1,55363,46,S,Partial College,M,2,0
24847,0,77727,61,M,Bachelors,F,1,2
27228,1,80686,47,M,Partial College,F,3,2
23314,1,77385,57,M,Partial College,M,2,2
20034,0,82655,42,S,Bachelors,M,1,0
25727,1,134921,44,M,Graduate Degree,F,2,2
11580,0,29318,72,M,Bachelors,M,1,3
15363,1,109165,40,M,Partial College,M,2,2
14360,1,138050,46,S,Graduate Degree,F,2,0
11364,1,54475,26,S,High School,F,0,0
15548,0,27869,45,M,High School,F,0,2
14322,0,82972,47,S,Bachelors,F,1,0
15106,1,52046,51,M,High School,M,0,1
22226,1,54466,49,M,High School,F,1,2
22704,0,83118,29,S,High School,F,2,0
15020,0,54011,54,M,High School,F,2,2
24816,1,34848,36,M,Graduate Degree,F,0,1
26229,1,52601,34,S,High School,F,0,0
27800,0,82075,39,S,Graduate Degree,F,1,0
14554,1,103479,65,M,Bachelors,M,2,2
13901,0,112374,36,M,Graduate Degree,M,1,1
13440,0,110227,43,S,Partial College,F,3,0
18563,1,34462,36,M,Graduate Degree,M,1,2
29098,1,80934,52,M,Partial College,M,2,2
17270,1,135430,47,S,Bachelors,M,2,0
26308,0,134294,36,S,Bachelors,F,1,0
15985,1,34748,45,M,Bachelors,M,1,2
15186,0,131232,47,M,Graduate Degree,F,2,2
21116,0,36201,28,M,High School,M,1,0
17612,0,50942,40,S,Bachelors,F,2,0
29387,1,55630,71,S,High School,F,2,1
17845,0,33333,31,S,Partial High School,F,0,0
25938,1,102379,56,S,Partial College,M,3,0
22457,1,79225,37,M,High School,F,3,2
12391,0,85369,33,S,Partial College,F,0,0
12569,0,29429,63,M,Graduate Degree,F,0,2
26033,1,81509,40,S,Bachelors,M,0,0
13732,0,132278,50,S,Graduate Degree,F,3,0
24705,1,59581,33,S,High School,F,2,0
27445,1,78976,36,M,Graduate Degree,M,2,2
21903,1,102844,49,S,Partial College,M,2,0
24243,1,32126,59,M,Partial College,F,0,2
27203,0,30833,51,S,Partial High School,F,1,0
15686,1,33477,61,M,Bachelors,M,0,2
20771,1,103449,46,M,Graduate Degree,F,3,1
13290,1,82865,43,M,Partial College,M,1,2
12332,1,62037,57,M,High School,M,1,2
22772,0,30054,54,M,Partial High School,F,0,2
24933,0,130214,68,S,Graduate Degree,F,1,1
15589,1,136567,36,M,Graduate Degree,M,2,0
25562,1,83141,26,M,Bachelors,F,2,0
28420,1,107919,43,M,Bachelors,F,3,2
11489,0,26373,34,S,Partial High School,F,1,0
12474,0,85011,38,M,Bachelors,F,2,1
27770,0,59088,38,S,Bachelors,F,2,0
28368,0,55392,38,S,Partial College,M,1,0
29481,0,135092,45,S,Graduate Degree,M,1,0
18804,1,130408,34,M,Graduate Degree,M,2,2
20238,0,76914,37,S,Bachelors,F,2,0
18858,1,52475,51,S,Partial High School,M,2,0
13694,0,32064,33,S,High School,F,1,0
15146,1,86588,34,M,High School,F,3,1
29364,0,56668,39,M,Partial High School,M,0,2
26185,0,50958,28,S,High School,F,1,0
20664,1,32927,37,M,Bachelors,M,0,1
24987,1,33118,54,M,Partial College,M,1,2
14252,1,134417,62,M,Graduate Degree,F,3,3
14110,0,107859,32,S,Partial College,M,1,0
12769,1,61057,50,M,Partial College,M,1,2
29028,0,33835,53,S,Partial High School,M,0,0
17636,0,77252,33,S,High School,M,1,0
14368,1,59706,34,M,Graduate Degree,M,2,2
16913,1,106290,65,S,Graduate Degree,M,0,1
24050,0,33399,37,S,Partial College,M,1,0
21520,1,52476,60,M,Bachelors,M,1,2
16426,1,82984,39,M,Bachelors,M,3,1
17684,0,81584,47,S,Graduate Degree,F,0,0
24109,0,58303,28,S,High School,M,1,0
19337,0,57168,40,S,High School,F,2,0
11325,1,87943,66,S,Bachelors,M,3,1
13138,0,32123,45,M,Partial College,F,1,2
15850,0,53892,38,S,Graduate Degree,F,0,0
26581,1,81238,31,M,Partial College,F,1,0
19241,0,78005,32,M,Graduate Degree,F,2,0
25605,0,111976,53,S,Partial College,F,1,0
28778,1,61419,50,M,High School,M,0,2
22280,1,109913,40,M,Bachelors,M,2,0
12865,1,59930,29,M,High School,F,1,0
25318,0,26588,34,S,Partial High School,M,1,0
22253,1,76319,35,M,Graduate Degree,F,2,1
13031,1,84864,28,S,Partial College,M,2,0
24809,1,136832,35,M,Graduate Degree,F,1,2
25182,0,53614,44,M,High School,F,1,1
26526,1,83984,53,M,High School,M,3,2
25994,0,62361,44,S,High School,M,1,0
21977,1,108456,42,S,Bachelors,M,2,0
23629,0,82173,55,M,High School,M,3,2
21430,1,106124,73,M,Graduate Degree,F,2,3
14873,1,58022,31,M,Graduate Degree,M,2,0
25669,1,57632,27,S,Partial College,F,0,0
26020,0,83484,36,M,Graduate Degree,M,1,1
21248,1,31446,67,M,Bachelors,M,1,2
